,Z-XX-A-m,Binding,Predicted
3688,96-Cm-243,1829.0769,1833.5328924168944
3689,96-Cm-243,1827.177,1842.953834169507
3690,96-Cm-244,1835.879,1844.2027691637873
3691,96-Cm-244-m ,1834.8379,1836.217608979702
3692,96-Cm-244,1834.8379,1847.7222337328792
3693,96-Cm-245,1841.398,1846.9442270942927
3694,96-Cm-246,1847.856,1861.0809514151215
3695,96-Cm-247,1853.0121,1860.4495474732519
3696,96-Cm-248,1859.226,1873.5223086592555
3697,96-Cm-249,1863.939,1873.813389375925
3698,96-Cm-250,1869.772,1883.534535457194
3699,96-Cm-251,1874.184,1886.9062725006938
3700,96-Cm-252,1879.804,1894.4261284734607
3701,97-Bk-235,1768.205,1795.699023242116
3702,97-Bk-237,1783.9481,1809.6321535365582
3703,97-Bk-238,1790.8201,1812.1297735631465
3704,97-Bk-240,1805.593,1824.2780503948331
3705,97-Bk-241,1813.234,1843.0771904028059
3706,97-Bk-242,1819.666,1846.4330548610687
3707,97-Bk-243,1826.787,1858.1039043257833
3708,97-Bk-244,1832.834,1859.5326869590879
3709,97-Bk-244-m ,1832.834,1868.3798410044312
3710,97-Bk-245,1839.8049,1869.832120063126
3711,97-Bk-246,1845.722,1872.6136968901753
3712,97-Bk-247,1852.2731,1885.816563282728
3713,97-Bk-248,1857.755,1885.4914877378344
3714,97-Bk-248-m ,1857.755,1897.7363748717903
3715,97-Bk-249,1864.057,1897.4559175389409
3716,97-Bk-250,1869.027,1897.9053491650225
3717,97-Bk-251,1874.822,1906.6192734791637
3718,97-Bk-252,1879.5911,1909.7667946335673
3719,97-Bk-253,1885.293,1916.4367799007296
3720,97-Bk-254,1889.8639,1920.812364224732
3721,98-Cf-237,1778.4661,1800.801122038424
3722,98-Cf-238,1787.137,1806.2672904472947
3723,98-Cf-239,1794.259,1815.4823885157705
3724,98-Cf-240,1802.45,1818.1889767511486
3725,98-Cf-241,1809.152,1825.1755388561487
3726,98-Cf-242,1817.283,1830.9342877535223
3727,98-Cf-243,1823.745,1848.6745888471007
3728,98-Cf-244,1831.288,1850.689282343328
3729,98-Cf-245,1837.451,1862.4449938976168
3730,98-Cf-246,1844.818,1863.966262460649
3731,98-Cf-247,1850.844,1874.2746941956877
3732,98-Cf-248,1857.813,1877.1233858122825
3733,98-Cf-249,1863.3989,1890.2125195074677
3734,98-Cf-250,1870.0239,1889.976180462718
3735,98-Cf-251,1875.132,1901.7507641459108
3736,98-Cf-252,1881.306,1902.2650609037876
3737,98-Cf-253,1886.109,1910.8093860197664
3738,98-Cf-254,1892.142,1913.9186629924177
3739,98-Cf-255,1896.743,1920.41542461282
3740,98-Cf-256,1902.625,1924.6895243760944
3741,99-Es-240,1795.498,1831.904640129745
3742,99-Es-241,1803.9291,1834.7837021259666
3743,99-Es-242,1810.841,1841.8501270810962
3744,99-Es-243,1819.132,1847.6557438482641
3745,99-Es-244,1825.9541,1865.02360160321
3746,99-Es-245,1833.616,1867.1692751728892
3747,99-Es-246,1840.227,1878.520298294127
3748,99-Es-247,1847.589,1880.100557882607
3749,99-Es-247-m ,1847.589,1888.3331804192067
3750,99-Es-248,1853.9701,1889.8943179168105
3751,99-Es-249,1861.162,1892.694016986847
3752,99-Es-250,1867.183,1904.8826626770497
3753,99-Es-250-m ,1867.183,1892.5629119324087
3754,99-Es-251,1873.973,1904.7856774318218
3755,99-Es-252,1879.2661,1915.5734112486243
3756,99-Es-253,1885.614,1916.15182325238
3757,99-Es-254,1890.6239,1923.912892528355
3758,99-Es-254,1890.7079,1919.1791126981377
3759,99-Es-255,1896.682,1926.7618341069222
3760,99-Es-256,1901.652,1932.5813237635493
3761,99-Es-256-m ,1901.652,1930.8398387029767
3762,99-Es-257,1907.514,1936.429113383174
3763,99-Es-258,1912.285,1946.0129053606986
3764,100-Fm-242,1806.658,1837.7674981885552
3765,100-Fm-243,1813.87,1844.8201752352118
3766,100-Fm-244,1822.202,1850.6170433333516
3767,100-Fm-245,1829.073,1867.738438583672
3768,100-Fm-246,1837.205,1869.9795976267458
3769,100-Fm-247,1843.8359,1881.17264478153
3770,100-Fm-247-m ,1843.8359,1871.6255972139238
3771,100-Fm-248,1851.582,1882.8203941025138
3772,100-Fm-249,1857.9391,1892.4571780181527
3773,100-Fm-250,1865.557,1895.301120357275
3774,100-Fm-250-m ,1865.557,1904.550338234961
3775,100-Fm-251,1871.715,1907.2484277632832
3776,100-Fm-252,1878.957,1907.2594260900617
3777,100-Fm-253,1884.495,1917.8113207860588
3778,100-Fm-254,1891.0131,1918.4792191758752
3779,100-Fm-255,1896.189,1926.0915610783695
3780,100-Fm-256,1902.574,1928.9311290829778
3781,100-Fm-257,1907.541,1934.631261897862
3782,100-Fm-258,1913.7731,1938.4385576779841
3783,100-Fm-259,1918.574,1947.8028830438852
3784,100-Fm-260,1924.746,1946.6599319258332
3785,101-Md-245,1823.1909,1854.5784406693579
3786,101-Md-245,1822.891,1865.6632542901634
3787,101-Md-246,1830.262,1871.4003814769387
3788,101-Md-247,1838.634,1873.7345263736845
3789,101-Md-248,1845.5549,1884.6966086661218
3790,101-Md-249,1853.447,1886.3833520547748
3791,101-Md-250,1860.2479,1895.797669815123
3792,101-Md-251,1867.89,1898.6434868690371
3793,101-Md-252,1874.3611,1910.2657187301515
3794,101-Md-253,1881.7631,1910.362204051435
3795,101-Md-254,1887.624,1920.6028960919975
3796,101-Md-255,1894.363,1921.331035317123
3797,101-Md-256,1899.657,1928.7309095432163
3798,101-Md-257,1906.3529,1931.5284839364886
3799,101-Md-258,1911.732,1937.0631419257522
3800,101-Md-258-m ,1911.732,1935.4810076224803
3801,101-Md-259,1917.8721,1940.7874503310918
3802,101-Md-260,1922.963,1949.8544459310174
3803,101-Md-261,1929.135,1948.863096749127
3804,101-Md-262,1934.307,1956.9548657143712
3805,102-No-248,1841.223,1875.1525606421828
3806,102-No-250,1856.546,1887.6666568202377
3807,102-No-250,1855.4961,1895.2287563663126
3808,102-No-251,1863.227,1896.9211238993407
3809,102-No-251,1863.1171,1890.6192076362968
3810,102-No-252,1871.328,1899.7976862758399
3811,102-No-253,1877.81,1911.2250727795958
3812,102-No-254,1885.6279,1911.3975465404392
3813,102-No-254-m ,1885.6279,1921.280542998731
3814,102-No-255,1891.569,1921.4596407518386
3815,102-No-256,1898.671,1922.258644196093
3816,102-No-257,1904.325,1929.569281998098
3817,102-No-258,1911.158,1932.3599824371338
3818,102-No-259,1916.599,1937.8175271579623
3819,102-No-260,1923.171,1941.53546153301
3820,102-No-261,1928.3519,1950.4923488841653
3821,102-No-262,1934.924,1949.6339794715047
3822,102-No-263,1939.996,1957.5770210632681
3823,102-No-264,1946.4669,1957.0662237730025
3824,103-Lr-251,1857.455,1898.4845110546946
3825,103-Lr-252,1864.586,1900.2069990053774
3826,103-Lr-253,1872.808,1909.0194083365798
3827,103-Lr-253-m ,1872.808,1903.0638143860697
3828,103-Lr-254,1879.769,1911.7647406776548
3829,103-Lr-255,1887.581,1922.4237440787554
3830,103-Lr-256,1893.8419,1922.636836660087
3831,103-Lr-257,1901.044,1931.903801837802
3832,103-Lr-258,1907.015,1932.661311594665
3833,103-Lr-259,1914.077,1939.3018013491035
3834,103-Lr-260,1919.718,1941.8554128574729
3835,103-Lr-261,1926.51,1946.7825382732153
3836,103-Lr-262,1932.021,1950.105407751143
3837,103-Lr-263,1938.5131,1957.9992068343759
3838,103-Lr-264,1944.085,1957.1955790936352
3839,103-Lr-265,1950.4559,1964.2078872817754
3840,103-Lr-266,1955.328,1963.7655795719027
3841,104-Rf-253,1866.9149,1896.2635989313721
3842,104-Rf-254,1875.487,1898.0608255117536
3843,104-Rf-255,1882.458,1907.0404594023823
3844,104-Rf-256,1890.694,1909.8622801069616
3845,104-Rf-257,1897.0709,1920.7181285611987
3846,104-Rf-257-m ,1897.0709,1910.1214906721711
3847,104-Rf-258,1904.673,1920.9754644116163
3848,104-Rf-259,1910.744,1930.4301510304808
3849,104-Rf-260,1918.066,1931.2305292655826
3850,104-Rf-261,1923.967,1938.006373427987
3851,104-Rf-262,1930.959,1940.6378480907083
3852,104-Rf-263,1936.591,1945.68058091861
3853,104-Rf-264,1943.302,1949.0788139311671
3854,104-Rf-265,1948.874,1957.0695982596278
3855,104-Rf-266,1955.745,1956.2127286188006
3856,104-Rf-268,1966.588,1962.9402051395773
3857,105-Db-255,1876.076,1906.2968225349784
3858,105-Db-256,1883.447,1908.0604292300939
3859,105-Db-257-m ,1891.879,1916.5865071220994
3860,105-Db-257,1891.879,1910.883124801576
3861,105-Db-258,1898.59,1919.2714736468793
3862,105-Db-258-m ,1898.59,1926.9454311755298
3863,105-Db-259,1906.262,1929.4188048908115
3864,105-Db-260,1912.7529,1929.6907635166049
3865,105-Db-261,1920.125,1938.4369329251647
3866,105-Db-262,1926.306,1939.1919430623054
3867,105-Db-263,1933.5381,1945.4006235097052
3868,105-Db-264,1939.36,1947.817505819261
3869,105-Db-265,1946.291,1952.4109320020675
3870,105-Db-266,1952.163,1955.489463652134
3871,105-Db-267,1958.934,1962.6395008869767
3872,105-Db-268,1964.1061,1961.8231250856518
3873,105-Db-269,1970.377,1968.2588959848285
3874,106-Sg-258,1894.108,1914.3163524902463
3875,106-Sg-259,1900.9191,1922.4893590964675
3876,106-Sg-260,1909.071,1925.13495661062
3877,106-Sg-261,1915.562,1934.7574926938414
3878,106-Sg-262,1923.3939,1935.1196875916123
3879,106-Sg-263,1929.645,1943.3709322951436
3880,106-Sg-263-m ,1929.645,1935.9963042282461
3881,106-Sg-264,1937.137,1944.1698107584118
3882,106-Sg-265,1943.189,1950.0154214411377
3883,106-Sg-266,1950.38,1952.3378181251883
3884,106-Sg-268,1963.223,1959.5689680200219
3885,106-Sg-270,1974.966,1965.4878175606132
3886,106-Sg-271,1980.138,1971.441161853373
3887,106-Sg-272,1986.609,1971.1478314789533
3888,106-Sg-273,1991.7809,1975.434929264784
3889,107-Bh-260,1901.268,1925.537395385921
3890,107-Bh-261,1909.61,1927.2418860746027
3891,107-Bh-262,1916.511,1934.6335115556121
3892,107-Bh-263,1924.483,1937.0177738277912
3893,107-Bh-264,1931.0541,1945.5292289444208
3894,107-Bh-265,1938.626,1945.8922987090946
3895,107-Bh-266,1945.0481,1953.1089508095383
3896,107-Bh-267,1952.469,1953.8198426585793
3897,107-Bh-271,1977.755,1967.093448289275
3898,107-Bh-272,1983.127,1972.6767238821387
3899,107-Bh-273,1989.698,1972.056943171978
3900,107-Bh-274,1995.17,1977.1048002203106
3901,107-Bh-275,2001.541,1976.8618371832968
3902,108-Hs-263,1918.5,1936.9841539425254
3903,108-Hs-264,1926.772,1938.5981583972573
3904,108-Hs-265,1933.273,1945.1530361762048
3905,108-Hs-266,1941.315,1947.3407033572196
3906,108-Hs-267,1947.827,1954.773322601676
3907,108-Hs-269,1961.86,1961.4109377934337
3908,108-Hs-270,1969.401,1962.1027075515985
3909,108-Hs-271,1974.6731,1966.4534206593632
3910,108-Hs-272,1981.444,1968.2274007763267
3911,108-Hs-273,1986.0,1971.413666036427
3912,108-Hs-274,1993.787,1973.5595895680785
3913,108-Hs-275,1999.1589,1978.2782466989756
3914,108-Hs-276,2006.13,1977.813942335546
3915,109-Mt-265,1926.861,1942.7325294180512
3916,109-Mt-266,1933.833,1944.2750447487235
3917,109-Mt-267,1941.904,1950.3826155783534
3918,109-Mt-268,1948.676,1952.4560501380563
3919,109-Mt-270,1963.0189,1959.7399420090317
3920,109-Mt-271,1970.5901,1965.4743196141123
3921,109-Mt-272,1976.2621,1966.143717775762
3922,109-Mt-273,1983.233,1970.1474836660623
3923,109-Mt-274,1988.905,1971.7813600975871
3924,109-Mt-275,1995.876,1974.6954167699218
3925,109-Mt-276,2001.648,1976.6749906090497
3926,109-Mt-277,2010.0,1980.9429663040041
3927,109-Mt-278,2021.162,1980.5097822061182
3928,109-Mt-279,2021.162,1984.3791935363413
3929,110-Ds-267,1934.522,1959.8339277105927
3930,110-Ds-268,1943.193,1961.0611160132885
3931,110-Ds-269,1949.9851,1965.7102837159036
3932,110-Ds-270,1958.436,1967.2712962325215
3933,110-Ds-270,1957.336,1971.0212257400156
3934,110-Ds-271,1965.2479,1972.3911423288585
3935,110-Ds-271-m ,1965.2479,1967.6492387345434
3936,110-Ds-272,1973.079,1972.7220919800998
3937,110-Ds-273,1978.781,1976.964571553886
3938,110-Ds-274,1986.222,1977.4644954983592
3939,110-Ds-275,1991.794,1980.3874258207084
3940,110-Ds-276,1999.065,1981.6096148839592
3941,110-Ds-277,2004.7369,1983.7576630923747
3942,110-Ds-278,2012.0079,1985.1918199080824
3943,110-Ds-279,2017.88,1988.2783503412604
3944,110-Ds-281,2031.023,1990.7770951967238
3945,111-Rg-272,1965.497,1966.9583438432812
3946,111-Rg-273,1973.468,1968.5243555993438
3947,111-Rg-274,1979.64,1973.479726717949
3948,111-Rg-275,1987.411,1973.8605437826513
3949,111-Rg-276,1993.283,1977.9625447280407
3950,111-Rg-277,2000.354,1978.4950887098908
3951,111-Rg-278,2006.526,1981.3279077412485
3952,111-Rg-279,2013.797,1982.5393484396934
3953,111-Rg-280,2019.969,1984.6255310599804
3954,111-Rg-281,2027.24,1986.0294424770475
3955,111-Rg-282,2033.312,1988.9837430269122
3956,111-Rg-283,2040.483,1988.6989113595487
3957,112-Cn-277,1995.462,1978.9387712106109
3958,112-Cn-278,2003.143,1979.3044655759932
3959,112-Cn-279,2009.2151,1982.7709382069706
3960,112-Cn-280,2016.786,1983.2598638246654
3961,112-Cn-282,2030.429,1986.7025900682806
3962,112-Cn-283,2036.601,1988.465946801424
3963,112-Cn-284,2044.072,1989.668138906896
3964,112-Cn-285,2050.544,1992.151636082053
3965,113-Uut-283,2031.4181,1987.6809412276148
3966,113-Uut-284,2037.99,1989.6633896294236
3967,113-Uut-285,2045.462,1990.5275081674456
3968,113-Uut-286,2051.933,1991.9870361233354
3969,113-Uut-287,2059.5051,1992.9787602481842
3970,114-Fl-286,2047.951,1989.868858370602
3971,114-Fl-287,2054.422,1991.6548366622328
3972,114-Fl-288,2062.394,1992.445091437459
3973,114-Fl-289,2069.065,1993.7590165445208
3974,115-Uup-287,2048.44,1991.3588816871047
3975,115-Uup-288,2055.311,1991.716077345431
3976,115-Uup-289,2063.1829,1993.3312066290378
3977,115-Uup-290,2069.954,1994.0478476034402
3978,115-Uup-291,2077.726,1995.238041534245
3979,116-Lv-290,2064.9722,1991.9122974936365
3980,116-Lv-291,2071.743,1993.510929287076
3981,116-Lv-292,2080.0151,1994.2241957748531
3982,117-Ts-291,2064.8608,1993.0156296390892
3983,117-Ts-292,2072.032,1994.8765965223909
3984,118-Og-294,2090.0,1995.6624769631028
